Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2006-08-11,2.0797,2.1782,2.0599,2.1585,197197
2006-08-14,2.1388,2.1388,2.0599,2.0994,120277
2006-08-16,2.0994,2.1388,2.0994,2.1191,86020
2006-08-17,2.1191,2.1388,2.0797,2.0994,87626
2006-08-18,2.0994,2.1388,2.0797,2.1191,78902
2006-08-21,2.1388,2.1585,2.0994,2.0994,85253
2006-08-22,2.1388,2.1388,2.0994,2.0994,62312
2006-08-23,2.0994,2.1782,2.0994,2.1782,90650
2006-08-24,2.1782,2.2669,2.1388,2.2472,109573
2006-08-25,2.2472,2.2472,2.1585,2.1782,56257
2006-08-28,2.1585,2.1782,2.0599,2.0994,117207
2006-08-29,2.0994,2.1585,2.0994,2.1191,90429
2006-10-23,1.9811,2.1388,1.9811,2.0698,1573724
2006-10-24,2.0994,2.0994,2.0402,2.0599,414959
2006-10-25,2.0599,2.0994,2.0205,2.0994,365497
2006-10-26,2.1388,2.6119,2.1388,2.6119,1679742
2006-10-27,2.6119,2.6119,2.3852,2.4345,770079
2006-10-30,2.464,2.464,2.3556,2.4246,178175
2006-10-31,2.1979,2.2866,2.1092,2.2176,862904
2006-11-02,2.1979,2.2275,2.1388,2.1585,272022
2006-11-03,2.1388,2.3162,2.1388,2.2669,193308
2006-11-06,2.2669,2.2669,2.0994,2.0994,504193
2006-11-07,2.0599,2.1289,2.0402,2.1092,428079
2006-11-08,2.1191,2.1191,2.0501,2.0501,245270
2006-11-09,2.0501,2.4246,2.0304,2.2669,1716777
2006-11-10,2.2275,2.2373,2.1782,2.1979,435288
2006-11-13,2.1881,2.1979,2.0994,2.1289,204230
2006-11-14,2.1388,2.2866,2.1191,2.2768,896332
2006-11-15,2.2768,2.2768,2.1684,2.1684,139951
2006-11-16,2.1585,2.2373,2.1585,2.1979,56027
2006-11-17,2.1881,2.2275,2.1782,2.2078,75452
2006-11-20,2.2176,2.2176,2.1585,2.1684,149081
2006-11-21,2.1782,2.2176,2.1486,2.1486,88974
2006-11-22,2.1289,2.2866,2.1289,2.2472,592963
2006-11-23,2.2373,2.2768,2.1979,2.2472,191630
2006-11-24,2.2472,2.2472,2.1881,2.1979,45855
2006-11-27,2.1979,2.1979,2.1684,2.1684,90023
2006-11-28,2.1782,2.2472,2.1684,2.2275,143153
2006-11-29,2.2078,2.2866,2.2078,2.2768,243094
2006-11-30,2.2866,2.2866,2.2078,2.2275,117363
2006-12-01,2.2275,2.2373,2.1881,2.2275,71525
2006-12-04,2.1979,2.2275,2.1979,2.1979,64912
2006-12-05,2.1979,2.2176,2.1684,2.1782,87672
2006-12-06,2.1585,2.1585,2.1486,2.1585,88510
2006-12-07,2.1486,2.2078,2.1486,2.1782,95877
2006-12-08,2.1782,2.1782,2.1585,2.1585,64952
2006-12-11,2.1585,2.2176,2.1486,2.1486,139177
2006-12-12,2.1289,2.1782,2.1289,2.1585,87038
2006-12-13,2.1486,2.1585,2.1289,2.1289,110035
2006-12-14,2.1289,2.1289,2.0698,2.0895,81408
2006-12-15,2.0797,2.0895,1.9318,2.0599,123865
2006-12-18,2.0599,2.0698,2.0402,2.0698,53809
2006-12-19,2.0698,2.0698,1.9318,1.9811,150553
2006-12-20,1.9614,2.0501,1.9614,1.9614,214838
2006-12-21,1.9614,1.9811,1.9022,1.922,255505
2006-12-22,1.9022,1.9417,1.7544,1.7741,758112
2006-12-27,1.7741,1.8234,1.7741,1.8135,118322
2006-12-28,1.8135,1.853,1.8135,1.8135,51033
2006-12-29,1.8431,1.8431,1.784,1.784,47914
2007-01-02,1.853,1.853,1.8037,1.8332,40148
2007-01-03,1.8332,1.8727,1.8234,1.8431,50103
2007-01-04,1.853,1.853,1.7741,1.7741,53046
2007-01-05,1.7938,1.8234,1.784,1.8037,42464
2007-01-08,1.7741,1.7741,1.7445,1.7544,42563
2007-01-09,1.7544,1.7643,1.7544,1.7544,30307
2007-01-10,1.7741,1.7741,1.7445,1.7544,50535
2007-01-11,1.7347,1.7544,1.7248,1.7445,65120
2007-01-12,1.7544,1.7544,1.7248,1.7347,40987
2007-01-15,1.7248,1.7741,1.6854,1.6953,218251
2007-01-16,1.6854,1.7051,1.6263,1.6953,186969
2007-01-17,1.7051,1.7248,1.6657,1.715,61117
2007-01-18,1.7248,2.0797,1.715,1.9811,787332
2007-01-19,1.9811,2.0501,1.8727,1.9811,395335
2007-01-22,1.9811,2.0599,1.8924,1.9909,198929
2007-01-23,2.0599,2.0599,1.9417,2.0008,101408
2007-01-24,2.0205,2.0304,1.9515,1.9811,100679
2007-01-25,1.9811,2.0008,1.9022,2.0008,111195
2007-01-26,1.9811,1.9811,1.9121,1.9811,60167
2007-01-29,1.9318,1.9712,1.922,1.922,39685
2007-01-30,1.922,1.9811,1.8727,1.9811,60896
2007-01-31,1.9614,2.0205,1.922,2.0008,95374
2007-02-01,1.9811,1.9909,1.9712,1.9712,56332
2007-02-02,1.9712,1.9811,1.9417,1.9712,34949
2007-02-05,1.9318,1.9614,1.9318,1.9417,16035
2007-02-06,1.9614,1.9712,1.9318,1.9712,22088
2007-02-07,1.9318,1.9515,1.922,1.9515,58010
2007-02-08,1.9318,1.9515,1.8825,1.8924,51401
2007-02-09,1.8628,1.9022,1.853,1.8924,67182
2007-02-12,1.853,1.8727,1.8431,1.853,38209
2007-02-13,1.853,1.8727,1.8135,1.8628,23248
2007-02-14,1.9121,1.9121,1.8234,1.8628,37458
2007-02-15,1.7741,1.8234,1.7544,1.7938,101364
2007-02-16,1.7741,1.7741,1.6854,1.7643,132869
2007-02-19,1.7741,1.8332,1.7544,1.7741,100106
2007-02-20,1.7938,1.8037,1.7643,1.7643,79643
2007-02-21,1.7741,1.7741,1.7248,1.7445,86368
2007-02-22,1.7643,1.8135,1.7248,1.7741,101962
2007-02-23,1.7741,1.8135,1.7544,1.8135,79324
2007-02-26,1.8135,1.8234,1.7741,1.784,38752
2007-02-27,1.7938,1.7938,1.6558,1.6558,144054
2007-02-28,1.6854,1.6854,1.6558,1.6755,138642
2007-03-01,1.6755,1.6755,1.6263,1.6263,306706
2007-03-02,1.6263,1.646,1.6263,1.6263,47387
2007-03-05,1.646,1.646,1.5671,1.577,111502
2007-03-06,1.5868,1.646,1.5868,1.6263,36906
2007-03-07,1.6263,1.6657,1.6263,1.6263,32858
2007-03-08,1.6558,1.6854,1.6263,1.6854,33584
2007-03-09,1.6755,1.6755,1.646,1.6755,13876
2007-03-12,1.6755,1.6854,1.646,1.646,43277
2007-03-13,1.646,1.646,1.6164,1.646,17779
2007-03-14,1.6164,1.6263,1.5967,1.6066,51218
2007-03-15,1.6263,1.6657,1.6263,1.6657,108643
2007-03-16,1.6755,1.8727,1.6755,1.8332,691523
2007-03-19,1.853,1.853,1.7544,1.7938,110819
2007-03-20,1.7938,1.7938,1.7544,1.7741,42633
2007-03-21,1.7741,1.8135,1.7544,1.7938,69106
2007-03-22,1.7938,1.9022,1.7938,1.853,654239
2007-03-23,1.8825,1.8825,1.8431,1.8628,96982
2007-03-26,1.8924,1.8924,1.8431,1.853,148980
2007-03-27,1.8431,1.8628,1.8234,1.8234,113603
2007-03-28,1.8234,1.8431,1.7741,1.7938,79193
2007-03-29,1.8037,1.8332,1.7741,1.7938,45682
2007-03-30,1.8135,1.8234,1.8037,1.8135,37033
2007-04-02,1.8234,1.9318,1.8135,1.9022,155513
2007-04-03,1.922,2.1881,1.9022,2.0599,959743
2007-04-04,2.1191,2.3261,2.0402,2.0501,1560037
2007-04-05,2.0698,2.1782,2.0698,2.1388,421932
2007-04-10,2.1782,2.1782,2.0599,2.1486,221829
2007-04-11,2.1388,2.1388,2.0797,2.0895,102272
2007-04-12,2.0895,2.1092,2.0205,2.0205,213298
2007-04-13,2.0599,2.0797,2.0304,2.0402,48033
2007-04-16,2.0895,2.1191,2.0402,2.0994,114128
2007-04-17,2.0599,2.0599,2.0205,2.0599,109897
2007-04-18,2.0599,2.0895,1.9515,1.9909,110780
2007-04-19,1.9811,2.0008,1.8431,1.9318,148377
2007-04-20,1.9712,1.9811,1.9318,1.9614,54717
2007-04-23,1.9121,1.9614,1.8628,1.8628,86494
2007-04-24,1.8628,1.8628,1.7643,1.7938,213284
2007-04-25,1.7741,1.853,1.7741,1.8037,151498
2007-04-26,1.8135,1.853,1.8037,1.8135,97745
2007-04-27,1.8135,1.8234,1.784,1.784,115500
2007-04-30,1.7938,1.8135,1.784,1.784,15134
2007-05-02,1.7741,1.8431,1.7741,1.8135,32410
2007-05-04,1.8234,1.8727,1.8234,1.8332,44443
2007-05-07,1.8431,1.922,1.8234,1.9121,137304
2007-05-08,1.9022,1.9022,1.853,1.853,61744
2007-05-09,1.8431,1.8431,1.7544,1.8037,139041
2007-05-10,1.7741,1.7741,1.6854,1.7248,54459
2007-05-11,1.6854,1.715,1.6361,1.715,175168
2007-05-14,1.715,1.7544,1.715,1.7445,34630
2007-05-15,1.7643,1.7643,1.7248,1.7248,27582
2007-05-16,1.7248,1.7544,1.6854,1.7248,43063
2007-05-17,1.6953,1.7347,1.6953,1.7051,19112
2007-05-18,1.7051,1.7347,1.646,1.715,37798
2007-05-21,1.715,1.7445,1.6854,1.7445,32544
2007-05-22,1.7544,1.7544,1.715,1.7248,137304
2007-05-23,1.7248,1.7248,1.6854,1.6854,80209
2007-05-24,1.6854,1.8135,1.6854,1.7248,468882
2007-05-25,1.7445,1.7741,1.7248,1.7741,78141
2007-05-28,1.9515,1.9515,1.853,1.9121,526732
2007-05-29,1.9318,1.9318,1.853,1.8924,107036
2007-05-30,1.8332,1.8924,1.8234,1.8727,123243
2007-05-31,1.8727,1.8924,1.8332,1.8727,80429
2007-06-01,1.853,1.9515,1.853,1.8825,184681
2007-06-04,1.9318,2.1092,1.922,2.0895,998212
2007-06-05,2.0895,2.1585,1.9909,2.0501,669206
2007-06-06,2.0304,2.0994,2.0205,2.0895,301122
2007-06-08,2.0797,2.3852,2.0599,2.3753,1318313
2007-06-11,2.4049,2.7992,2.395,2.7597,2363832
2007-06-12,2.7597,2.7992,2.6316,2.6316,1110299
2007-06-13,2.6316,2.8879,2.5527,2.8583,1419379
2007-06-14,2.8977,2.9766,2.7302,2.8287,971635
2007-06-15,2.8287,2.878,2.6809,2.7597,983677
2007-06-18,2.7597,2.8189,2.6907,2.7992,371556
2007-06-19,2.8189,2.9568,2.7992,2.9371,491578
2007-06-20,2.9568,2.9568,2.6809,2.7499,522640
2007-06-21,2.9273,2.9273,2.7499,2.7499,346527
2007-06-22,2.7597,3.1343,2.7597,3.0751,1058768
2007-06-25,3.154,3.2131,2.9864,3.1145,454294
2007-06-26,3.1047,3.1047,2.9273,3.0258,462183
2007-06-27,3.0258,3.0653,2.8287,2.878,271638
2007-06-28,2.7302,2.8386,2.395,2.5922,1735270
2007-06-29,2.5725,2.7696,2.4542,2.7006,646048
2007-07-02,2.8189,2.9174,2.7794,2.8386,671136
2007-07-03,2.9273,3.5285,2.8386,3.4004,1375476
2007-07-04,3.4004,3.4595,3.2131,3.2131,631391
2007-07-05,3.292,3.7946,3.2525,3.7453,1998454
2007-07-06,3.7453,3.7651,3.5482,3.6369,1119668
2007-07-09,3.7453,3.9523,3.7256,3.7651,1351232
2007-07-10,3.6074,3.8242,3.6074,3.7256,769492
2007-07-11,3.7355,3.7355,3.4201,3.4595,486776
2007-07-12,3.5088,3.5088,3.1737,3.2525,921088
2007-07-13,4.0805,4.5535,3.7453,4.3466,2126856
2007-07-16,4.9281,6.2488,4.8098,5.3519,2296745
2007-07-17,5.9137,6.4065,5.3223,5.8053,1490259
2007-07-18,5.8151,5.8447,5.3223,5.4603,569639
2007-07-19,5.3322,5.4307,5.0562,5.1548,439402
2007-07-20,5.0266,5.894,4.5831,5.2238,1184951
2007-07-23,4.8788,5.411,4.8394,4.9872,322879
2007-07-24,4.9478,5.0956,4.8295,4.8295,143715
2007-07-25,4.731,4.8295,4.6127,4.6324,164274
2007-07-26,4.4944,4.8098,4.4451,4.5043,190181
2007-07-27,4.4254,4.731,4.2382,4.6127,195875
2007-07-30,4.5338,4.6817,4.455,4.4846,67029
2007-07-31,4.6225,5.0759,4.5338,4.8394,333868
2007-08-01,4.7802,4.8295,4.4057,4.5535,215330
2007-08-02,4.7014,4.7014,4.4353,4.4846,90845
2007-08-03,4.4846,4.4846,4.2382,4.3367,106820
2007-08-06,4.3367,4.3367,4.0903,4.1889,151500
2007-08-07,4.2874,4.3564,3.9425,4.0805,110026
2007-08-08,4.1002,4.2382,3.9228,4.1593,109017
2007-08-09,4.2283,4.2283,3.9228,3.9425,76968
2007-08-10,3.7946,3.7946,3.4989,3.5581,139629
2007-08-13,3.5384,3.7256,3.5384,3.5876,80829
2007-08-14,3.6468,3.6468,3.3117,3.5975,85198
2007-08-16,3.3314,3.3314,2.7597,3.0258,155754
2007-08-17,3.0061,3.3511,2.9568,3.3511,195364
2007-08-20,3.5975,4.0903,3.5975,3.9523,303712
2007-08-21,4.041,4.1396,3.7453,3.9425,160754
2007-08-22,4.041,4.1199,3.9425,4.0213,146847
2007-08-23,4.041,4.2382,3.9523,4.1199,180743
2007-08-24,4.0213,4.0903,3.9425,4.0903,95899
2007-08-27,4.11,4.3367,4.041,4.1396,156904
2007-08-28,4.1199,4.1199,3.9425,3.9425,61421
2007-08-29,3.834,3.9917,3.7453,3.9917,48298
2007-08-30,3.9917,4.0903,3.8538,3.9326,79597
2007-08-31,4.0903,4.0903,3.9523,3.9523,32973
2007-09-03,3.8932,4.041,3.8932,3.9622,38996
2007-09-04,4.0213,4.0509,3.9622,3.9917,105089
2007-09-05,4.041,4.041,3.9228,3.9228,39674
2007-09-06,3.9425,3.9819,3.8045,3.8636,26201
2007-09-07,3.9326,3.972,3.4989,3.8439,50042
2007-09-10,3.5975,3.8833,3.5975,3.8045,11408
2007-09-11,3.8045,3.8439,3.6961,3.7651,40173
2007-09-12,3.7946,3.7946,3.6468,3.7651,27555
2007-09-13,3.6468,4.0312,3.6468,3.8242,63717
2007-09-14,3.9425,3.9425,3.7453,3.834,30883
2007-09-17,3.7552,3.7552,3.6566,3.7355,52745
2007-09-18,3.7355,3.8045,3.6961,3.7453,17456
2007-09-19,3.9425,3.9425,3.7453,3.7946,60005
2007-09-20,3.7651,3.7946,3.6468,3.7552,77101
2007-09-21,3.7453,3.7946,3.6468,3.7059,50813
2007-09-24,3.7158,3.7158,3.6369,3.6468,31455
2007-09-25,3.5876,3.6369,3.4989,3.5975,46039
2007-09-26,3.5975,3.5975,3.4989,3.5876,14643
2007-09-27,3.5975,3.6862,3.4989,3.5679,32120
2007-09-28,3.5482,3.5482,3.4497,3.4989,39210
2007-10-01,3.5482,3.5482,3.3117,3.3215,45374
2007-10-02,3.361,4.0607,3.3511,4.041,460657
2007-10-03,4.179,5.3618,4.1199,5.0464,1839207
2007-10-04,4.8788,5.2928,4.4353,4.4353,641925
2007-10-05,4.3367,4.3761,4.0016,4.2086,365746
2007-10-08,4.179,5.0266,4.041,4.731,512752
2007-10-09,4.9281,5.1745,4.5338,4.7802,472756
2007-10-10,4.8394,4.8887,4.5733,4.6028,166020
2007-10-11,4.5535,4.7802,4.3958,4.6127,133559
2007-10-12,4.455,4.6817,4.455,4.6127,96205
2007-10-15,4.5141,4.6127,4.4944,4.5831,72238
2007-10-16,4.4846,4.5831,4.386,4.4057,144683
2007-10-17,4.4057,4.6817,4.4057,4.4254,64662
2007-10-18,4.3958,4.4846,4.2184,4.2283,74813
2007-10-19,4.1494,4.4846,4.1494,4.317,109985
2007-10-22,4.2973,4.4057,4.1593,4.3071,43967
2007-10-23,4.2382,4.386,4.2086,4.3663,20109
2007-10-24,4.2677,4.3564,4.2086,4.2579,21892
2007-10-25,4.3367,4.6915,4.3367,4.593,296994
2007-10-26,4.6324,4.6817,4.2579,4.2579,177029
2007-10-29,4.3367,4.524,4.1593,4.4353,135863
2007-10-30,4.4353,4.4747,4.3564,4.4451,16072
2007-10-31,4.4353,4.7605,4.4353,4.6817,177632
2007-11-02,4.5831,4.8197,4.4648,4.7211,160412
2007-11-05,4.7901,5.0266,4.731,4.9774,279365
2007-11-06,5.1252,5.1646,4.593,4.7211,236086
2007-11-07,4.7605,4.9281,4.2677,4.386,157950
2007-11-08,4.2382,4.4156,3.9425,4.2086,151215
2007-11-09,4.2382,4.317,3.8538,3.8538,132487
2007-11-12,3.9326,4.0213,3.7453,3.8439,64713
2007-11-13,3.9425,3.9425,3.7749,3.8833,46253
2007-11-14,4.0903,4.11,3.8833,3.903,58501
2007-11-15,3.9228,3.9228,3.5975,3.7256,95848
2007-11-16,3.5778,3.7355,3.4102,3.6468,64437
2007-11-19,3.7453,3.7453,3.4004,3.4004,32147
2007-11-20,3.3511,3.3511,3.1047,3.154,48917
2007-11-21,3.1145,3.1343,2.8977,2.9667,67762
2007-11-22,2.8583,3.1047,2.4148,3.0061,172529
2007-11-23,3.0258,3.154,2.9667,3.0948,92826
2007-11-26,3.3511,3.4004,3.016,3.0357,99800
2007-11-27,2.9568,3.1343,2.9568,3.0653,41590
2007-11-28,3.1934,3.1934,3.0554,3.1934,94340
2007-11-29,3.3018,3.3018,3.0554,3.154,91379
2007-11-30,3.154,3.2427,3.0653,3.1047,133140
2007-12-03,3.1145,3.1145,2.9568,3.016,45621
2007-12-04,3.016,3.0456,2.9667,2.9963,32835
2007-12-05,3.0061,3.2131,3.0061,3.1934,116203
2007-12-06,3.223,3.223,3.0653,3.1343,110374
2007-12-07,3.154,3.154,3.0456,3.0751,77551
2007-12-10,3.1047,3.4299,3.016,3.4299,409581
2007-12-11,3.5482,3.5482,3.2525,3.3412,208425
2007-12-12,3.2525,3.4792,3.154,3.2722,90154
2007-12-13,3.2821,3.292,3.154,3.2525,54294
2007-12-14,3.1638,3.2525,3.1343,3.1638,45471
2007-12-17,3.154,3.2033,3.1145,3.2033,82105
2007-12-18,3.1835,3.3018,3.0653,3.223,219818
2007-12-19,3.3412,3.3412,3.1638,3.2033,156902
2007-12-20,3.2033,3.2033,3.1047,3.1145,43027
2007-12-21,3.0751,3.0751,2.9568,3.016,159073
2007-12-27,3.1145,3.1145,2.809,2.8681,102736
2007-12-28,2.8681,3.0554,2.8287,2.9076,131055
2008-01-02,2.9174,3.0456,2.9174,3.0061,44283
2008-01-03,2.9568,3.0456,2.8977,3.0456,28486
2008-01-04,3.085,3.1343,2.9371,2.9568,27455
2008-01-07,2.9568,3.0948,2.9568,3.0061,28500
2008-01-08,3.0554,3.2427,3.0456,3.1441,108021
2008-01-09,2.9568,3.0554,2.9371,2.9864,48993
2008-01-10,2.9864,3.0357,2.9076,3.0258,54008
2008-01-11,3.0258,3.0258,2.9568,2.9568,28857
2008-01-14,2.9864,2.9864,2.8189,2.8977,28350
2008-01-15,2.9076,3.0061,2.8386,2.8386,42392
2008-01-16,2.7992,2.7992,2.5133,2.7499,55833
2008-01-17,2.6809,2.8583,2.671,2.7597,18635
2008-01-18,2.8583,2.8583,2.7006,2.8386,28776
2008-01-21,2.6809,2.7597,2.5527,2.5626,22401
2008-01-22,2.5527,2.7302,2.464,2.6119,23196
2008-01-23,2.7302,2.7302,2.4246,2.4443,76770
2008-01-24,2.4838,2.5823,2.464,2.5133,71344
2008-01-25,2.5626,2.602,2.5232,2.5823,39768
2008-01-28,2.5626,2.5626,2.4739,2.5429,41312
2008-01-29,2.5922,2.7104,2.5922,2.7104,38934
2008-01-30,2.6612,2.7992,2.6119,2.6119,22810
2008-01-31,2.7597,2.7597,2.5527,2.5626,22458
2008-02-01,2.5626,2.7597,2.5626,2.6513,73491
2008-02-04,2.7006,2.7104,2.5626,2.5626,77780
2008-02-05,2.5725,2.7499,2.5527,2.6415,143401
2008-02-06,2.6119,2.6612,2.5232,2.6612,45640
2008-02-07,2.6612,2.671,2.533,2.602,80279
2008-02-08,2.602,2.6612,2.5429,2.602,43206
2008-02-11,2.5725,2.7499,2.5725,2.6809,106075
2008-02-12,2.6119,2.7006,2.6119,2.6316,22342
2008-02-13,2.6612,2.6612,2.5725,2.602,25766
2008-02-14,2.671,2.7104,2.6119,2.6119,28181
2008-02-15,2.6119,2.6119,2.5429,2.5823,29984
2008-02-18,2.6119,2.6316,2.5626,2.6316,22037
2008-02-19,2.6612,2.6612,2.5725,2.6119,26111
2008-02-20,2.6316,2.6316,2.5626,2.5626,9778
2008-02-21,2.7893,2.8977,2.671,2.7203,99468
2008-02-22,2.7203,2.809,2.4246,2.4838,448480
2008-02-25,2.5626,2.5626,2.3063,2.4443,193465
2008-02-26,2.464,2.7006,2.4148,2.4148,192728
2008-02-27,2.4542,2.4739,2.2866,2.3359,151671
2008-02-28,2.2669,2.4542,2.1684,2.4049,314653
2008-02-29,2.4148,2.4345,2.2176,2.3261,196946
2008-03-03,2.2768,2.3359,2.1191,2.1486,53330
2008-03-04,2.0698,2.1388,1.9811,2.0107,119845
2008-03-05,2.0107,2.0107,1.8727,1.9712,54398
2008-03-06,1.9909,2.0205,1.922,1.9712,55136
2008-03-07,1.9318,1.9712,1.9022,1.9318,29590
2008-03-10,1.9614,1.9614,1.8727,1.8825,20620
2008-03-11,1.853,1.9318,1.8234,1.853,88497
2008-03-12,1.8234,2.4246,1.8234,2.4246,488425
2008-03-13,2.4148,2.4148,2.1289,2.1289,312789
2008-03-14,2.1684,2.2373,2.0205,2.0205,210607
2008-03-17,1.9909,2.1191,1.9417,2.0501,73900
2008-03-18,2.0698,2.1191,2.0205,2.0698,44790
2008-03-19,2.0895,2.1585,2.0402,2.0698,28181
2008-03-20,2.0994,2.0994,2.0205,2.0599,19077
2008-03-25,2.0797,2.0797,1.9614,1.9614,114229
2008-03-26,1.9712,2.1486,1.9614,2.0107,121277
2008-03-27,2.0205,2.1191,1.9811,2.0107,60508
2008-03-28,2.0205,2.0501,1.9712,1.9909,50621
2008-03-31,1.9712,2.0304,1.9614,1.9811,46555
2008-04-01,2.0402,2.0698,1.9811,2.0205,40198
2008-04-02,2.0304,2.0599,2.0008,2.0205,36274
2008-04-03,2.0008,2.0304,1.9811,2.0008,27445
2008-04-04,2.0205,2.0205,1.9811,1.9811,19587
2008-04-07,1.9811,1.9909,1.9712,1.9712,28715
2008-04-08,2.0599,2.9076,2.0599,2.9076,1948877
2008-04-09,2.9568,3.8439,2.9568,3.0357,2934507
2008-04-10,3.016,3.5975,2.9766,3.1835,1357627
2008-04-11,3.3117,3.3511,3.0357,3.0357,664307
2008-04-14,3.0456,3.0554,2.7794,2.8681,382191
2008-04-15,2.8287,2.8287,2.5626,2.7203,519395
2008-04-16,2.6612,2.7006,2.4838,2.4936,339423
2008-04-17,2.5626,3.1047,2.5626,3.0061,1435079
2008-04-18,3.1047,3.2525,2.7992,2.7992,696466
2008-04-21,2.8583,2.8583,2.5922,2.602,212695
2008-04-22,2.6612,2.9076,2.5626,2.6612,315538
2008-04-23,2.6119,2.7597,2.5823,2.6316,76544
2008-04-24,2.6612,2.7104,2.5626,2.6119,92260
2008-04-25,2.6612,2.6612,2.5232,2.602,84263
2008-04-28,2.533,2.5429,2.464,2.4936,104352
2008-04-29,2.4936,2.9273,2.4936,2.6316,295838
2008-04-30,2.6907,2.6907,2.5133,2.5133,140910
2008-05-05,1.922,2.2768,1.8727,2.1881,3180833
2008-05-06,2.2275,2.2866,2.0402,2.0698,1687250
2008-05-07,2.1191,2.3063,2.0797,2.2275,2458572
2008-05-08,2.2275,2.3556,2.2078,2.2866,1836806
2008-05-09,2.2965,2.3556,2.2275,2.2669,466693
2008-05-12,2.2965,2.2965,2.1979,2.2078,501411
2008-05-13,2.2373,2.2768,2.2078,2.2078,234741
2008-05-14,2.2373,2.2768,2.1684,2.1782,208020
2008-05-15,2.1881,2.1881,2.0599,2.0599,397863
2008-05-16,2.0698,2.2078,2.0107,2.0994,322947
2008-05-19,2.1782,2.1782,2.0501,2.0797,134253
2008-05-20,2.1092,2.1092,2.0008,2.0008,143463
2008-05-21,1.9811,2.0599,1.9811,2.0304,115269
2008-05-23,2.0304,2.0698,2.0008,2.0304,94539
2008-05-26,2.0698,2.1388,2.0107,2.0994,153133
2008-05-27,2.1191,2.1388,2.0797,2.0994,52488
2008-05-28,2.1191,2.2373,2.0797,2.1289,224198
2008-05-29,2.1881,2.1881,2.1092,2.1191,117522
2008-05-30,2.1191,2.1191,2.0797,2.1191,61793
2008-06-02,2.1092,2.1092,2.0008,2.0008,99156
2008-06-03,2.0205,2.0895,2.0205,2.0304,89074
2008-06-04,2.0501,2.0501,1.9712,1.9909,106981
2008-06-05,1.9909,2.0008,1.9022,1.9022,176234
2008-06-06,1.922,1.9417,1.853,1.8825,166912
2008-06-09,1.853,1.8628,1.7741,1.8135,121228
2008-06-10,1.784,1.8037,1.6361,1.646,264402
2008-06-11,1.6657,1.715,1.5376,1.6953,421009
2008-06-12,1.5967,1.7544,1.5967,1.7248,95622
2008-06-13,1.7248,1.7248,1.6558,1.715,77094
2008-06-16,1.715,1.8135,1.6558,1.7938,229441
2008-06-17,1.7938,1.8431,1.7347,1.7544,207198
2008-06-18,1.715,1.7741,1.6066,1.6361,138612
2008-06-19,1.6361,1.6854,1.5671,1.6854,117276
2008-06-20,1.7347,1.8825,1.7347,1.7544,621766
2008-06-23,1.7347,1.8234,1.6953,1.7445,226220
2008-06-24,1.7248,1.7544,1.6361,1.6361,179467
2008-06-25,1.646,1.6657,1.5868,1.6263,161425
2008-06-26,1.6263,1.6361,1.5868,1.5868,78156
2008-06-27,1.5573,1.6066,1.4784,1.5671,197643
2008-06-30,1.5474,1.5868,1.5277,1.5671,30460
2008-07-01,1.5376,1.577,1.439,1.4883,227538
2008-07-02,1.4587,1.508,1.439,1.4981,63595
2008-07-03,1.4686,1.4784,1.4489,1.4784,77445
2008-07-04,1.4587,1.4587,1.3602,1.3602,179748
2008-07-07,1.3207,1.3404,1.1926,1.2517,357512
2008-07-08,1.1926,1.2714,1.1433,1.232,419108
2008-07-09,1.2517,1.37,1.2222,1.2616,489732
2008-07-10,1.2616,1.301,1.2222,1.2419,183304
2008-07-11,1.2419,1.2616,1.1433,1.1729,174432
2008-07-14,1.1433,1.1926,1.1137,1.1236,164055
2008-07-15,1.1039,1.1039,0.9068,0.9068,896841
2008-07-16,0.9363,0.9659,0.8279,0.8969,453597
2008-07-17,0.9363,1.0349,0.8772,1.0152,901456
2008-07-18,1.0053,1.2123,0.9758,1.1236,4428968
2008-07-21,1.1335,1.1827,1.094,1.1137,1457924
2008-07-22,1.1137,1.1532,1.0546,1.1137,771383
2008-07-23,1.1433,1.2517,1.1433,1.2025,1141220
2008-07-24,1.2025,1.2222,1.1137,1.1137,657936
2008-07-25,1.1039,1.1335,1.0448,1.1335,587428
2008-07-28,1.163,1.1729,1.0842,1.1137,337823
2008-07-29,1.0842,1.1433,1.0743,1.1137,492452
2008-07-30,1.163,1.2025,1.1433,1.1729,660408
2008-07-31,1.1926,1.2025,1.1236,1.163,737704
2008-08-01,1.1433,1.3799,1.1433,1.3109,2620454
2008-08-04,1.301,1.4193,1.2912,1.3404,2161990
2008-08-05,1.2714,1.3602,1.232,1.2912,1721237
2008-08-06,1.3207,1.37,1.2714,1.2714,545738
2008-08-07,1.2419,1.2813,1.1729,1.1926,425684
2008-08-08,1.2123,1.2123,1.1532,1.2025,262750
2008-08-11,1.2517,1.2517,1.1926,1.2025,158282
2008-08-12,1.2025,1.2517,1.1729,1.2123,442343
2008-08-13,1.2222,1.232,1.1827,1.2025,95493
2008-08-14,1.232,1.232,1.1729,1.1926,160802
2008-08-18,1.232,1.5573,1.232,1.5573,2077966
2008-08-19,1.4981,1.7347,1.4291,1.4686,2879101
2008-08-20,1.4981,1.577,1.4094,1.4981,1913306
2008-08-21,1.4784,1.508,1.3799,1.4094,635560
2008-08-22,1.4193,1.6755,1.4094,1.6164,3346797
